ID,CF_Number,Original_Proba,Target_Proba,Original_FN1_1,CF_FN1_1,Change_FN1_1,Original_FN1_2,CF_FN1_2,Change_FN1_2,Original_FN1_3,CF_FN1_3,Change_FN1_3,Original_FN1_4,CF_FN1_4,Change_FN1_4,Original_FN1_5,CF_FN1_5,Change_FN1_5,Original_FN1_6,CF_FN1_6,Change_FN1_6,Original_FN1_7,CF_FN1_7,Change_FN1_7,Original_FN1_8,CF_FN1_8,Change_FN1_8,Original_FN1_9,CF_FN1_9,Change_FN1_9,Original_FN1_10,CF_FN1_10,Change_FN1_10,Original_FN1_11,CF_FN1_11,Change_FN1_11,Original_FN1_11_1,CF_FN1_11_1,Change_FN1_11_1,Original_FN1_11_2,CF_FN1_11_2,Change_FN1_11_2,Original_FN1_11_3,CF_FN1_11_3,Change_FN1_11_3,Original_FN1_11_4,CF_FN1_11_4,Change_FN1_11_4,Original_FN1_13,CF_FN1_13,Change_FN1_13,Original_FN1_13_1,CF_FN1_13_1,Change_FN1_13_1,Original_FN1_14,CF_FN1_14,Change_FN1_14,Original_FN1_15,CF_FN1_15,Change_FN1_15,Original_FN1_16,CF_FN1_16,Change_FN1_16,Original_FN1_17,CF_FN1_17,Change_FN1_17,Original_FN1_18,CF_FN1_18,Change_FN1_18,Original_FN1_19,CF_FN1_19,Change_FN1_19,Original_FN1_20,CF_FN1_20,Change_FN1_20,Original_FN1_21,CF_FN1_21,Change_FN1_21,Original_FN1_21_1,CF_FN1_21_1,Change_FN1_21_1,Original_FN1_22,CF_FN1_22,Change_FN1_22,Original_FN1_22_1,CF_FN1_22_1,Change_FN1_22_1,Original_FN1_22_2,CF_FN1_22_2,Change_FN1_22_2,Original_FN1_23,CF_FN1_23,Change_FN1_23,Original_FN1_24,CF_FN1_24,Change_FN1_24,Original_FN1_24_1,CF_FN1_24_1,Change_FN1_24_1,Original_FN2_1,CF_FN2_1,Change_FN2_1,Original_FN2_1_1,CF_FN2_1_1,Change_FN2_1_1,Original_FN2_2,CF_FN2_2,Change_FN2_2,Original_FN2_2_1,CF_FN2_2_1,Change_FN2_2_1,Original_FN2_3,CF_FN2_3,Change_FN2_3,Original_FN2_3_1,CF_FN2_3_1,Change_FN2_3_1,Original_FN2_3_2,CF_FN2_3_2,Change_FN2_3_2,Original_FN2_3_3,CF_FN2_3_3,Change_FN2_3_3,Original_FN2_3_4,CF_FN2_3_4,Change_FN2_3_4,Original_FN2_3_5,CF_FN2_3_5,Change_FN2_3_5,Original_FN2_4,CF_FN2_4,Change_FN2_4,Original_FN2_5,CF_FN2_5,Change_FN2_5,Original_FN2_5_1,CF_FN2_5_1,Change_FN2_5_1,Original_FN2_7,CF_FN2_7,Change_FN2_7,Original_FN2_8,CF_FN2_8,Change_FN2_8,Original_FN2_9,CF_FN2_9,Change_FN2_9,Original_FN2_10,CF_FN2_10,Change_FN2_10,Original_FN2_10_1,CF_FN2_10_1,Change_FN2_10_1,Original_FN3_1,CF_FN3_1,Change_FN3_1,Original_FN3_2,CF_FN3_2,Change_FN3_2,Original_FN3_2_1,CF_FN3_2_1,Change_FN3_2_1,Original_FN3_2_2,CF_FN3_2_2,Change_FN3_2_2,Original_FN3_3,CF_FN3_3,Change_FN3_3,Original_FN3_4_1,CF_FN3_4_1,Change_FN3_4_1,Original_FN3_4_2,CF_FN3_4_2,Change_FN3_4_2,Original_FN3_6,CF_FN3_6,Change_FN3_6,Original_FN3_7,CF_FN3_7,Change_FN3_7,Original_FN3_8,CF_FN3_8,Change_FN3_8,Original_FN3_10,CF_FN3_10,Change_FN3_10,Original_FN3_10_1,CF_FN3_10_1,Change_FN3_10_1,Original_FN3_11,CF_FN3_11,Change_FN3_11,Original_FN3_11_1,CF_FN3_11_1,Change_FN3_11_1
90724,1,0.5149657,0.10123029,115631.0,125159.0,9528.0,50032.0,45150.0,-4882.0,40952.0,87938.0,46986.0,74679.0,37221.0,-37458.0,10054.0,12526.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24113.0,34630.0,10517.0,14693.0,14693.0,0.0,0.0,0.0,0.0,1590.0,1624.0,34.0,0.0,0.0,0.0,165663.0,170309.0,4646.0,198155.0,198155.0,0.0,147716.0,162973.0,15257.0,123637.0,83495.0,-40142.0,125996.0,118797.0,-7199.0,12989.0,62603.0,49614.0,4549.0,35391.0,30842.0,152265.0,198364.0,46099.0,16000.0,51000.0,35000.0,0.0,0.0,0.0,16000.0,51000.0,35000.0,10329.0,5852.0,-4477.0,0.0,0.0,0.0,0.0,0.0,0.0,10329.0,5852.0,-4477.0,26329.0,56852.0,30523.0,21185.0,21185.0,0.0,554194.0,638859.0,84665.0,515052.0,515052.0,0.0,484060.0,432419.0,-51641.0,70134.0,206440.0,136306.0,119788.0,161948.0,42160.0,-49654.0,44492.0,94146.0,-16522.0,-16522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,125.0,-46.0,-49654.0,44492.0,94146.0,-16522.0,-16522.0,0.0,1411.0,885.0,-526.0,257.0,1478.0,1221.0,-48500.0,43899.0,92399.0,-48499.0,43473.0,91972.0,-81805.0,-81805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2,0.06,171.0,125.0,-46.0,0.0,0.0,0.0,64.56,11.5,-53.06,-48657.0,43373.0,92030.0,-49814.0,42892.0,92706.0,75.87,80.8,4.929999999999993,125685.0,137685.0,12000.0,-32085.0,-37814.0,-5729.0,121948.0,121948.0,0.0
90724,1,0.5149657,0.15357281,115631.0,221960.0,106329.0,50032.0,51852.0,1820.0,40952.0,44445.0,3493.0,74679.0,177515.0,102836.0,10054.0,1187.0,-8867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24113.0,35069.0,10956.0,14693.0,14693.0,0.0,0.0,0.0,0.0,1590.0,0.0,-1590.0,0.0,0.0,0.0,165663.0,273812.0,108149.0,198155.0,198155.0,0.0,147716.0,139054.0,-8662.0,123637.0,63587.0,-60050.0,125996.0,67397.0,-58599.0,12989.0,26523.0,13534.0,4549.0,8543.0,3994.0,152265.0,147597.0,-4668.0,16000.0,51000.0,35000.0,0.0,0.0,0.0,16000.0,51000.0,35000.0,10329.0,-72614.0,-82943.0,0.0,0.0,0.0,0.0,0.0,0.0,10329.0,-72614.0,-82943.0,26329.0,-21614.0,-47943.0,21185.0,21185.0,0.0,554194.0,363796.0,-190398.0,515052.0,515052.0,0.0,484060.0,269015.0,-215045.0,70134.0,94781.0,24647.0,119788.0,143076.0,23288.0,-49654.0,-48295.0,1359.0,-16522.0,-16522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,-171.0,-49654.0,-48295.0,1359.0,-16522.0,-16522.0,0.0,1411.0,704.0,-707.0,257.0,21.0,-236.0,-48500.0,-47612.0,888.0,-48499.0,-47615.0,884.0,-81805.0,-81805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,-0.14,171.0,0.0,-171.0,0.0,0.0,0.0,64.56,-142.4,-206.96,-48657.0,-47571.0,1086.0,-49814.0,-48255.0,1559.0,75.87,81.5,5.6299999999999955,125685.0,223147.0,97462.0,-32085.0,82906.0,114991.0,121948.0,121948.0,0.0
90724,1,0.5149657,0.02124236,115631.0,55292.0,-60339.0,50032.0,49078.0,-954.0,40952.0,28745.0,-12207.0,74679.0,26547.0,-48132.0,10054.0,17652.0,7598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24113.0,19917.0,-4196.0,14693.0,14693.0,0.0,0.0,0.0,0.0,1590.0,0.0,-1590.0,0.0,0.0,0.0,165663.0,104370.0,-61293.0,198155.0,198155.0,0.0,147716.0,78799.0,-68917.0,123637.0,47050.0,-76587.0,125996.0,48158.0,-77838.0,12989.0,0.0,-12989.0,4549.0,3455.0,-1094.0,152265.0,82254.0,-70011.0,16000.0,10000.0,-6000.0,0.0,0.0,0.0,16000.0,10000.0,-6000.0,10329.0,26108.0,15779.0,0.0,0.0,0.0,0.0,0.0,0.0,10329.0,26108.0,15779.0,26329.0,36108.0,9779.0,21185.0,21185.0,0.0,554194.0,511830.0,-42364.0,515052.0,515052.0,0.0,484060.0,298814.0,-185246.0,70134.0,213016.0,142882.0,119788.0,178851.0,59063.0,-49654.0,34165.0,83819.0,-16522.0,-16522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,-171.0,-49654.0,34165.0,83819.0,-16522.0,-16522.0,0.0,1411.0,8289.0,6878.0,257.0,0.0,-257.0,-48500.0,42454.0,90954.0,-48499.0,41853.0,90352.0,-81805.0,-81805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,-0.14,171.0,0.0,-171.0,0.0,0.0,0.0,64.56,261.1,196.54000000000002,-48657.0,41873.0,90530.0,-49814.0,33669.0,83483.0,75.87,69.9,-5.969999999999999,125685.0,72944.0,-52741.0,-32085.0,-23507.0,8578.0,121948.0,121948.0,0.0
80116,1,0.4597959,0.4597959,55734.0,55734.0,0.0,22976.0,22976.0,0.0,55734.0,55734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38706.0,38706.0,0.0,27334.0,27334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78710.0,78710.0,0.0,112776.0,112776.0,0.0,64974.0,64974.0,0.0,0.0,0.0,0.0,38480.0,38480.0,0.0,28565.0,28565.0,0.0,38480.0,38480.0,0.0,103454.0,103454.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,-60855.0,-60855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60855.0,-60855.0,0.0,-10855.0,-10855.0,0.0,158157.0,158157.0,0.0,285286.0,285286.0,0.0,422943.0,422943.0,0.0,53107.0,53107.0,0.0,232179.0,232179.0,0.0,128718.0,128718.0,0.0,103461.0,103461.0,0.0,86179.0,86179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126.0,4126.0,0.0,103461.0,103461.0,0.0,86179.0,86179.0,0.0,3868.0,3868.0,0.0,4706.0,4706.0,0.0,102623.0,102623.0,0.0,101482.0,101482.0,0.0,137460.0,137460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,3923.0,3923.0,0.0,0.0,0.0,0.0,-121.71,-121.7,0.009999999999990905,97102.0,97102.0,0.0,102190.0,102190.0,0.0,70.81,70.8,-0.010000000000005116,55734.0,55734.0,0.0,-9240.0,-9240.0,0.0,23728.0,23728.0,0.0
80116,1,0.4597959,0.09054224,55734.0,55734.0,0.0,22976.0,22976.0,0.0,55734.0,52327.0,-3407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38706.0,38706.0,0.0,27334.0,27334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,-1000.0,78710.0,58937.0,-19773.0,112776.0,112776.0,0.0,64974.0,138842.0,73868.0,0.0,0.0,0.0,38480.0,73565.0,35085.0,28565.0,28565.0,0.0,38480.0,-1900249755.0,-1900288235.0,103454.0,103454.0,0.0,50000.0,0.0,-50000.0,0.0,0.0,0.0,50000.0,-1332903.0,-1382903.0,-60855.0,-60855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60855.0,-60855.0,0.0,-10855.0,-147130624.0,-147119769.0,158157.0,158157.0,0.0,285286.0,137466.0,-147820.0,422943.0,422943.0,0.0,53107.0,53107.0,0.0,232179.0,232179.0,0.0,128718.0,128718.0,0.0,103461.0,103461.0,0.0,86179.0,86179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126.0,4126.0,0.0,103461.0,78049.0,-25412.0,86179.0,86179.0,0.0,3868.0,1724.0,-2144.0,4706.0,0.0,-4706.0,102623.0,79773.0,-22850.0,101482.0,101482.0,0.0,137460.0,137460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.2,-99.8,3923.0,3923.0,0.0,0.0,0.0,0.0,-121.71,-121.7,0.009999999999990905,97102.0,-336919673.0,-337016775.0,102190.0,69583.0,-32607.0,70.81,91.2,20.39,55734.0,53731.0,-2003.0,-9240.0,-9240.0,0.0,23728.0,23728.0,0.0
80116,1,0.4597959,0.086418614,55734.0,55734.0,0.0,22976.0,22976.0,0.0,55734.0,0.0,-55734.0,0.0,2992.0,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38706.0,38706.0,0.0,27334.0,27334.0,0.0,0.0,0.0,0.0,0.0,-762248.0,-762248.0,0.0,0.0,0.0,78710.0,78710.0,0.0,112776.0,112776.0,0.0,64974.0,64974.0,0.0,0.0,-8549.0,-8549.0,38480.0,103086.0,64606.0,28565.0,7875.0,-20690.0,38480.0,38480.0,0.0,103454.0,-1059140.0,-1162594.0,50000.0,20000.0,-30000.0,0.0,-1523903.0,-1523903.0,50000.0,-1332903.0,-1382903.0,-60855.0,-60855.0,0.0,0.0,0.0,0.0,0.0,-44205870.0,-44205870.0,-60855.0,-60855.0,0.0,-10855.0,-147130624.0,-147119769.0,158157.0,158157.0,0.0,285286.0,203357.0,-81929.0,422943.0,422943.0,0.0,53107.0,53107.0,0.0,232179.0,232179.0,0.0,128718.0,33579.0,-95139.0,103461.0,-122270741.0,-122374202.0,86179.0,86179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126.0,1696.0,-2430.0,103461.0,103461.0,0.0,86179.0,86179.0,0.0,3868.0,-597421.0,-601289.0,4706.0,4706.0,0.0,102623.0,102623.0,0.0,101482.0,4044.0,-97438.0,137460.0,137460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-610640254.0,-610640254.0,100.0,5.1,-94.9,3923.0,1768.0,-2155.0,0.0,0.0,0.0,-121.71,-77777797644288.0,-77777797644166.3,97102.0,97102.0,0.0,102190.0,3229.0,-98961.0,70.81,70.8,-0.010000000000005116,55734.0,55734.0,0.0,-9240.0,-5853.0,3387.0,23728.0,23728.0,0.0
80116,1,0.4597959,0.121025406,55734.0,0.0,-55734.0,22976.0,25311.0,2335.0,55734.0,38865.0,-16869.0,0.0,0.0,0.0,0.0,21713.0,21713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38706.0,-43114.0,-81820.0,27334.0,27334.0,0.0,0.0,-2364.0,-2364.0,0.0,580.0,580.0,0.0,-1000.0,-1000.0,78710.0,57.0,-78653.0,112776.0,112776.0,0.0,64974.0,47710.0,-17264.0,0.0,0.0,0.0,38480.0,38480.0,0.0,28565.0,7875.0,-20690.0,38480.0,70086.0,31606.0,103454.0,103454.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,-60855.0,-39820.0,21035.0,0.0,0.0,0.0,0.0,-44205870.0,-44205870.0,-60855.0,-39820.0,21035.0,-10855.0,-19820.0,-8965.0,158157.0,158157.0,0.0,285286.0,285286.0,0.0,422943.0,422943.0,0.0,53107.0,53107.0,0.0,232179.0,232179.0,0.0,128718.0,128718.0,0.0,103461.0,103461.0,0.0,86179.0,86179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126.0,4126.0,0.0,103461.0,7003.0,-96458.0,86179.0,86179.0,0.0,3868.0,2729.0,-1139.0,4706.0,1924.0,-2782.0,102623.0,102623.0,0.0,101482.0,101482.0,0.0,137460.0,137460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.1,-94.9,3923.0,1768.0,-2155.0,0.0,0.0,0.0,-121.71,-199.1,-77.39,97102.0,-336919673.0,-337016775.0,102190.0,-142579472.0,-142681662.0,70.81,70.8,-0.010000000000005116,55734.0,63570.0,7836.0,-9240.0,-5853.0,3387.0,23728.0,23728.0,0.0
130082,1,0.9925614,0.1633,9253712.0,217486.0,-9036226.0,20473984.0,85787.0,-20388197.0,9245854.0,120756.0,-9125098.0,7858.0,96730.0,88872.0,2470740.0,34043.0,-2436697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399362.0,0.0,-2399362.0,0.0,0.0,0.0,6066194.0,0.0,-6066194.0,9241192.0,9241192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17826008.0,0.0,-17826008.0,29727696.0,303273.0,-29424423.0,29526814.0,29526814.0,0.0,17055377.0,242645.0,-16812732.0,3998649.0,104840.0,-3893809.0,3820061.0,115649.0,-3704412.0,0.0,0.0,0.0,388598.0,14777.0,-373821.0,17443975.0,257422.0,-17186553.0,4896000.0,10000.0,-4886000.0,0.0,0.0,0.0,4896000.0,10000.0,-4886000.0,4339711.0,-38576.0,-4378287.0,0.0,0.0,0.0,593105.0,0.0,-593105.0,4339711.0,-38576.0,-4378287.0,9828816.0,-28576.0,-9857392.0,9144025.0,9144025.0,0.0,17142100.0,1584440.0,-15557660.0,13753600.0,13753600.0,0.0,0.0,0.0,0.0,17142100.0,1584440.0,-15557660.0,16041111.0,1480855.0,-14560256.0,1100989.0,103585.0,-997404.0,-850419.0,-850419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123247.0,11150.0,-112097.0,1100989.0,103585.0,-997404.0,-850419.0,-850419.0,0.0,96430.0,28673.0,-67757.0,139262.0,12249.0,-127013.0,1058157.0,120009.0,-938148.0,1049697.0,108704.0,-940993.0,393927.0,393927.0,0.0,164933.0,0.0,-164933.0,1858236.0,0.0,-1858236.0,-1669000.0,0.0,1669000.0,-24303.0,0.0,24303.0,2.89,10.0,7.109999999999999,119099.0,11663.0,-107436.0,0.0,0.0,0.0,100.75,-385.8,-486.55,997683.0,97093.0,-900590.0,1190965.0,93836.0,-1097129.0,39.44,82.9,43.46000000000001,11724452.0,251529.0,-11472923.0,-7801665.0,-25159.0,7776506.0,-128267.0,-128267.0,0.0
130082,1,0.9925614,0.39961308,9253712.0,133760.0,-9119952.0,20473984.0,15565.0,-20458419.0,9245854.0,133760.0,-9112094.0,7858.0,0.0,-7858.0,2470740.0,5.0,-2470735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399362.0,0.0,-2399362.0,0.0,0.0,0.0,6066194.0,48032.0,-6018162.0,9241192.0,9241192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17826008.0,0.0,-17826008.0,29727696.0,149325.0,-29578371.0,29526814.0,29526814.0,0.0,17055377.0,103345.0,-16952032.0,3998649.0,7286.0,-3991363.0,3820061.0,7111.0,-3812950.0,0.0,0.0,0.0,388598.0,-273.0,-388871.0,17443975.0,103072.0,-17340903.0,4896000.0,5000.0,-4891000.0,0.0,0.0,0.0,4896000.0,5000.0,-4891000.0,4339711.0,24463.0,-4315248.0,0.0,0.0,0.0,593105.0,0.0,-593105.0,4339711.0,24463.0,-4315248.0,9828816.0,29463.0,-9799353.0,9144025.0,9144025.0,0.0,17142100.0,1929565.0,-15212535.0,13753600.0,13753600.0,0.0,0.0,0.0,0.0,17142100.0,1929565.0,-15212535.0,16041111.0,1877167.0,-14163944.0,1100989.0,52398.0,-1048591.0,-850419.0,-850419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123247.0,0.0,-123247.0,1100989.0,52398.0,-1048591.0,-850419.0,-850419.0,0.0,96430.0,6311.0,-90119.0,139262.0,454.0,-138808.0,1058157.0,58255.0,-999902.0,1049697.0,57530.0,-992167.0,393927.0,393927.0,0.0,164933.0,0.0,-164933.0,1858236.0,0.0,-1858236.0,-1669000.0,0.0,1669000.0,-24303.0,0.0,24303.0,2.89,0.0,-2.89,119099.0,0.0,-119099.0,0.0,0.0,0.0,100.75,489.3,388.55,997683.0,57674.0,-940009.0,1190965.0,51421.0,-1139544.0,39.44,89.6,50.16,11724452.0,133765.0,-11590687.0,-7801665.0,30415.0,7832080.0,-128267.0,-128267.0,0.0
130082,1,0.9925614,0.38433135,9253712.0,107001.0,-9146711.0,20473984.0,181229.0,-20292755.0,9245854.0,57429.0,-9188425.0,7858.0,49572.0,41714.0,2470740.0,72005.0,-2398735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399362.0,0.0,-2399362.0,0.0,0.0,0.0,6066194.0,41702.0,-6024492.0,9241192.0,9241192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17826008.0,0.0,-17826008.0,29727696.0,288230.0,-29439466.0,29526814.0,29526814.0,0.0,17055377.0,66731.0,-16988646.0,3998649.0,7035.0,-3991614.0,3820061.0,22960.0,-3797101.0,0.0,0.0,0.0,388598.0,17547.0,-371051.0,17443975.0,84278.0,-17359697.0,4896000.0,100000.0,-4796000.0,0.0,0.0,0.0,4896000.0,100000.0,-4796000.0,4339711.0,5154.0,-4334557.0,0.0,0.0,0.0,593105.0,0.0,-593105.0,4339711.0,5154.0,-4334557.0,9828816.0,105154.0,-9723662.0,9144025.0,9144025.0,0.0,17142100.0,3292570.0,-13849530.0,13753600.0,13753600.0,0.0,0.0,2437550.0,2437550.0,17142100.0,855020.0,-16287080.0,16041111.0,734084.0,-15307027.0,1100989.0,120936.0,-980053.0,-850419.0,-850419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123247.0,999.0,-122248.0,1100989.0,120936.0,-980053.0,-850419.0,-850419.0,0.0,96430.0,410121.0,313691.0,139262.0,98.0,-139164.0,1058157.0,530959.0,-527198.0,1049697.0,515235.0,-534462.0,393927.0,393927.0,0.0,164933.0,0.0,-164933.0,1858236.0,0.0,-1858236.0,-1669000.0,0.0,1669000.0,-24303.0,0.0,24303.0,2.89,12.4,9.51,119099.0,999.0,-118100.0,0.0,0.0,0.0,100.75,5.2,-95.55,997683.0,514245.0,-483438.0,1190965.0,115879.0,-1075086.0,39.44,62.1,22.660000000000004,11724452.0,179006.0,-11545446.0,-7801665.0,40270.0,7841935.0,-128267.0,-128267.0,0.0
130082,1,0.9925614,0.24971898,9253712.0,30575.0,-9223137.0,20473984.0,129074.0,-20344910.0,9245854.0,16428.0,-9229426.0,7858.0,14147.0,6289.0,2470740.0,94074.0,-2376666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399362.0,0.0,-2399362.0,0.0,0.0,0.0,6066194.0,0.0,-6066194.0,9241192.0,9241192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17826008.0,0.0,-17826008.0,29727696.0,159649.0,-29568047.0,29526814.0,29526814.0,0.0,17055377.0,210784.0,-16844593.0,3998649.0,160000.0,-3838649.0,3820061.0,193651.0,-3626410.0,0.0,0.0,0.0,388598.0,33651.0,-354947.0,17443975.0,244435.0,-17199540.0,4896000.0,48000.0,-4848000.0,0.0,0.0,0.0,4896000.0,48000.0,-4848000.0,4339711.0,230400.0,-4109311.0,0.0,0.0,0.0,593105.0,0.0,-593105.0,4339711.0,230400.0,-4109311.0,9828816.0,278400.0,-9550416.0,9144025.0,9144025.0,0.0,17142100.0,4695071.0,-12447029.0,13753600.0,13753600.0,0.0,0.0,4365553.0,4365553.0,17142100.0,329518.0,-16812582.0,16041111.0,412960.0,-15628151.0,1100989.0,-83442.0,-1184431.0,-850419.0,-850419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123247.0,0.0,-123247.0,1100989.0,-83442.0,-1184431.0,-850419.0,-850419.0,0.0,96430.0,1521.0,-94909.0,139262.0,0.0,-139262.0,1058157.0,-81921.0,-1140078.0,1049697.0,-81923.0,-1131620.0,393927.0,393927.0,0.0,164933.0,0.0,-164933.0,1858236.0,0.0,-1858236.0,-1669000.0,0.0,1669000.0,-24303.0,0.0,24303.0,2.89,0.0,-2.89,119099.0,0.0,-119099.0,0.0,0.0,0.0,100.75,480.0,379.25,997683.0,-81909.0,-1079592.0,1190965.0,-66140.0,-1257105.0,39.44,78.1,38.66,11724452.0,124649.0,-11599803.0,-7801665.0,-180209.0,7621456.0,-128267.0,-128267.0,0.0
2252,1,0.9972784,0.33621934,2825491.0,415525.0,-2409966.0,11742112.0,25644.0,-11716468.0,2726086.0,362751.0,-2363335.0,99405.0,52774.0,-46631.0,11696110.0,25444.0,-11670666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109449.0,151222.0,41773.0,316756.0,316756.0,0.0,0.0,0.0,0.0,5802.0,0.0,-5802.0,0.0,0.0,0.0,14567603.0,441169.0,-14126434.0,17079117.0,17079116.0,-1.0,7424016.0,127229.0,-7296787.0,6271588.0,114334.0,-6157254.0,9390667.0,122028.0,-9268639.0,69539.0,0.0,-69539.0,3047512.0,-2100.0,-3049612.0,10471528.0,125129.0,-10346399.0,3315000.0,300000.0,-3015000.0,0.0,0.0,0.0,3315000.0,300000.0,-3015000.0,-931126.0,86368.0,1017494.0,0.0,0.0,0.0,0.0,0.0,0.0,-931126.0,86368.0,1017494.0,2383874.0,386368.0,-1997506.0,2027551.0,2027551.0,0.0,2452378.0,320823.0,-2131555.0,2706247.0,2706247.0,0.0,796112.0,182432.0,-613680.0,1656266.0,138391.0,-1517875.0,1098778.0,102805.0,-995973.0,557488.0,35586.0,-521902.0,578872.0,578872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208316.0,0.0,-208316.0,557488.0,35586.0,-521902.0,578872.0,578872.0,0.0,251636.0,13888.0,-237748.0,266688.0,0.0,-266688.0,542436.0,49474.0,-492962.0,447751.0,60790.0,-386961.0,451169.0,451169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,-3.34,216814.0,0.0,-216814.0,0.0,0.0,0.0,-28.09,28.8,56.89,227546.0,66953.0,-160593.0,451251.0,51305.0,-399946.0,99.68,99.9,0.21999999999999886,14521601.0,440969.0,-14080632.0,-4598525.0,288296.0,4886821.0,9250735.0,9250735.0,0.0
